source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[passage number]	characteristics[culture medium]	characteristics[treatment]	characteristics[cell cycle phase]	characteristics[cell viability]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[carrier channel]	comment[reference channel]	comment[sample preparation batch]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[cell cycle phase]
HeLa_SC_G1_20201121_164	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	NT=Nocodazole;AC=NCIT:C75228	G1	live	NT=single cell;AC=PRIDE:0000897	FACS	G1_20201121_164	1	92	run 295	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	released_set	1	1	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_164_S5-H8_1_4972.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	G1
HeLa_SC_G1_20201121_167	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	NT=Nocodazole;AC=NCIT:C75228	G1	live	NT=single cell;AC=PRIDE:0000897	FACS	G1_20201121_167	1	93	run 296	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	released_set	1	1	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_167_S5-H11_1_4975.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	G1
HeLa_SC_UBb_20201126_002	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_002	1	1	run 297	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_02_S1-B2_1_4990.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_003	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_003	1	2	run 298	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_03_S1-B3_1_4991.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_004	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_004	1	3	run 299	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_04_S1-B4_1_4992.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_005	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_005	1	4	run 300	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_05_S1-B5_1_4993.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_006	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_006	1	5	run 301	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_06_S1-B6_1_4994.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_007	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_007	1	6	run 302	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_07_S1-B7_1_4995.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_008	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_008	1	7	run 303	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_08_S1-B8_1_4996.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_009	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_009	1	8	run 304	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_09_S1-B9_1_4997.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_010	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_010	1	9	run 305	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_10_S1-B10_1_4998.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_011	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_011	1	10	run 306	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_11_S1-B11_1_4999.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_012	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_012	1	11	run 307	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_12_S1-B12_1_5000.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_014	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_014	1	12	run 308	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_14_S1-C2_1_5002.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_015	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_015	1	13	run 309	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_15_S1-C3_1_5003.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_016	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_016	1	14	run 310	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_16_S1-C4_1_5004.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_017	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_017	1	15	run 311	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_17_S1-C5_1_5005.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_018	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_018	1	16	run 312	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_18_S1-C6_1_5006.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_019	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_019	1	17	run 313	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_19_S1-C7_1_5007.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_020	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_020	1	18	run 314	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_20_S1-C8_1_5008.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_021	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_021	1	19	run 315	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_21_S1-C9_1_5009.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
HeLa_SC_UBb_20201126_022	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa;AC=EFO:0001185	CVCL_0030	HeLa	30Y6M	female	not applicable	not available	NT=Dulbecco's Modified Eagle Medium;AC=NCIT:C185409	not applicable	not determined	live	NT=single cell;AC=PRIDE:0000897	FACS	UBb_20201126_022	1	20	run 316	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	Data-independent acquisition	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not applicable	not applicable	unsynchronized_culture_2	1	1	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_22_S1-C10_1_5010.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not determined
